% time	cellId	IMSI	RNTI	rsrp	sinr
7.14821	1	2	2	1.07682e-09	2.27013e+06
7.14921	1	1	1	5.4396e-10	1.14677e+06
7.14921	1	2	2	1.07682e-09	2.27013e+06
7.15021	1	1	1	5.4396e-10	1.14677e+06
7.15021	1	2	2	1.07682e-09	2.27013e+06
7.15121	1	1	1	5.4396e-10	1.14677e+06
7.15121	1	2	2	1.07682e-09	2.27013e+06
7.15221	1	1	1	5.4396e-10	1.14677e+06
7.15221	1	2	2	1.07682e-09	2.27013e+06
7.15321	1	1	1	5.4396e-10	1.14677e+06
7.15321	1	2	2	1.07682e-09	2.27013e+06
7.15421	1	1	1	5.4396e-10	1.14677e+06
7.15421	1	2	2	1.07682e-09	2.27013e+06
7.15521	1	1	1	5.4396e-10	1.14677e+06
7.15521	1	2	2	1.07682e-09	2.27013e+06
7.15621	1	1	1	5.4396e-10	1.14677e+06
7.15621	1	2	2	1.07682e-09	2.27013e+06
7.15721	1	1	1	5.4396e-10	1.14677e+06
7.15721	1	2	2	1.07682e-09	2.27013e+06
7.15821	1	1	1	5.4396e-10	1.14677e+06
7.15821	1	2	2	1.07682e-09	2.27013e+06
7.15921	1	1	1	5.4396e-10	1.14677e+06
7.15921	1	2	2	1.07682e-09	2.27013e+06
7.16021	1	1	1	5.4396e-10	1.14677e+06
7.16021	1	2	2	1.07682e-09	2.27013e+06
7.16121	1	1	1	5.4396e-10	1.14677e+06
7.16121	1	2	2	1.07682e-09	2.27013e+06
7.16221	1	1	1	5.4396e-10	1.14677e+06
7.16221	1	2	2	1.07682e-09	2.27013e+06
7.16321	1	1	1	5.4396e-10	1.14677e+06
7.16321	1	2	2	1.07682e-09	2.27013e+06
7.16421	1	1	1	5.4396e-10	1.14677e+06
7.16421	1	2	2	1.07682e-09	2.27013e+06
7.16521	1	1	1	5.4396e-10	1.14677e+06
7.16521	1	2	2	1.07682e-09	2.27013e+06
7.16621	1	1	1	5.4396e-10	1.14677e+06
7.16621	1	2	2	1.07682e-09	2.27013e+06
7.16721	1	1	1	5.4396e-10	1.14677e+06
7.16721	1	2	2	1.07682e-09	2.27013e+06
7.16821	1	1	1	5.4396e-10	1.14677e+06
7.16821	1	2	2	1.07682e-09	2.27013e+06
7.16921	1	1	1	5.4396e-10	1.14677e+06
7.16921	1	2	2	1.07682e-09	2.27013e+06
7.17021	1	1	1	5.4396e-10	1.14677e+06
7.17021	1	2	2	1.07682e-09	2.27013e+06
7.17121	1	1	1	5.4396e-10	1.14677e+06
7.17121	1	2	2	1.07682e-09	2.27013e+06
7.17221	1	1	1	5.4396e-10	1.14677e+06
7.17221	1	2	2	1.07682e-09	2.27013e+06
7.17321	1	1	1	5.4396e-10	1.14677e+06
7.17321	1	2	2	1.07682e-09	2.27013e+06
7.17421	1	1	1	5.4396e-10	1.14677e+06
7.17421	1	2	2	1.07682e-09	2.27013e+06
7.17521	1	1	1	5.4396e-10	1.14677e+06
7.17521	1	2	2	1.07682e-09	2.27013e+06
7.17621	1	1	1	5.4396e-10	1.14677e+06
7.17621	1	2	2	1.07682e-09	2.27013e+06
7.17721	1	1	1	5.4396e-10	1.14677e+06
7.17721	1	2	2	1.07682e-09	2.27013e+06
7.17821	1	1	1	5.4396e-10	1.14677e+06
7.17821	1	2	2	1.07682e-09	2.27013e+06
7.17921	1	1	1	5.4396e-10	1.14677e+06
7.17921	1	2	2	1.07682e-09	2.27013e+06
7.18021	1	1	1	5.4396e-10	1.14677e+06
7.18021	1	2	2	1.07682e-09	2.27013e+06
7.18121	1	1	1	5.4396e-10	1.14677e+06
7.18121	1	2	2	1.07682e-09	2.27013e+06
7.18221	1	1	1	5.4396e-10	1.14677e+06
7.18221	1	2	2	1.07682e-09	2.27013e+06
7.18321	1	1	1	5.4396e-10	1.14677e+06
7.18321	1	2	2	1.07682e-09	2.27013e+06
7.18421	1	1	1	5.4396e-10	1.14677e+06
7.18421	1	2	2	1.07682e-09	2.27013e+06
7.18521	1	1	1	5.4396e-10	1.14677e+06
7.18521	1	2	2	1.07682e-09	2.27013e+06
7.18621	1	1	1	5.4396e-10	1.14677e+06
7.18621	1	2	2	1.07682e-09	2.27013e+06
7.18721	1	1	1	5.4396e-10	1.14677e+06
7.18721	1	2	2	1.07682e-09	2.27013e+06
7.18821	1	1	1	5.4396e-10	1.14677e+06
7.18821	1	2	2	1.07682e-09	2.27013e+06
7.18921	1	1	1	5.4396e-10	1.14677e+06
7.18921	1	2	2	1.07682e-09	2.27013e+06
7.19021	1	1	1	5.4396e-10	1.14677e+06
7.19021	1	2	2	1.07682e-09	2.27013e+06
7.19121	1	1	1	5.4396e-10	1.14677e+06
7.19121	1	2	2	1.07682e-09	2.27013e+06
7.19221	1	1	1	5.4396e-10	1.14677e+06
7.19221	1	2	2	1.07682e-09	2.27013e+06
7.19321	1	1	1	5.4396e-10	1.14677e+06
7.19321	1	2	2	1.07682e-09	2.27013e+06
7.19421	1	1	1	5.4396e-10	1.14677e+06
7.19421	1	2	2	1.07682e-09	2.27013e+06
7.19521	1	1	1	5.4396e-10	1.14677e+06
7.19521	1	2	2	1.07682e-09	2.27013e+06
7.19621	1	1	1	5.4396e-10	1.14677e+06
7.19621	1	2	2	1.07682e-09	2.27013e+06
7.19721	1	1	1	5.4396e-10	1.14677e+06
7.19721	1	2	2	1.07682e-09	2.27013e+06
7.19821	1	1	1	5.4396e-10	1.14677e+06
7.19821	1	2	2	1.07682e-09	2.27013e+06
7.19921	1	1	1	5.4396e-10	1.14677e+06
7.19921	1	2	2	1.07682e-09	2.27013e+06
7.20021	1	1	1	5.4396e-10	1.14677e+06
7.20021	1	2	2	1.07682e-09	2.27013e+06
7.20121	1	1	1	5.4396e-10	1.14677e+06
7.20121	1	2	2	1.07682e-09	2.27013e+06
7.20221	1	1	1	5.4396e-10	1.14677e+06
7.20221	1	2	2	1.07682e-09	2.27013e+06
7.20321	1	1	1	5.4396e-10	1.14677e+06
7.20321	1	2	2	1.07682e-09	2.27013e+06
7.20421	1	1	1	5.4396e-10	1.14677e+06
7.20421	1	2	2	1.07682e-09	2.27013e+06
7.20521	1	1	1	5.4396e-10	1.14677e+06
7.20521	1	2	2	1.07682e-09	2.27013e+06
7.20621	1	1	1	5.4396e-10	1.14677e+06
7.20621	1	2	2	1.07682e-09	2.27013e+06
7.20721	1	1	1	5.4396e-10	1.14677e+06
7.20721	1	2	2	1.07682e-09	2.27013e+06
7.20821	1	1	1	5.4396e-10	1.14677e+06
7.20821	1	2	2	1.07682e-09	2.27013e+06
7.20921	1	1	1	5.4396e-10	1.14677e+06
7.20921	1	2	2	1.07682e-09	2.27013e+06
7.21021	1	1	1	5.4396e-10	1.14677e+06
7.21021	1	2	2	1.07682e-09	2.27013e+06
7.21121	1	1	1	5.4396e-10	1.14677e+06
7.21121	1	2	2	1.07682e-09	2.27013e+06
7.21221	1	1	1	5.4396e-10	1.14677e+06
7.21221	1	2	2	1.07682e-09	2.27013e+06
7.21321	1	1	1	5.4396e-10	1.14677e+06
7.21321	1	2	2	1.07682e-09	2.27013e+06
7.21421	1	1	1	5.4396e-10	1.14677e+06
7.21421	1	2	2	1.07682e-09	2.27013e+06
7.21521	1	1	1	5.4396e-10	1.14677e+06
7.21521	1	2	2	1.07682e-09	2.27013e+06
7.21621	1	1	1	5.4396e-10	1.14677e+06
7.21621	1	2	2	1.07682e-09	2.27013e+06
7.21721	1	1	1	5.4396e-10	1.14677e+06
7.21721	1	2	2	1.07682e-09	2.27013e+06
7.21821	1	1	1	5.4396e-10	1.14677e+06
7.21821	1	2	2	1.07682e-09	2.27013e+06
7.21921	1	1	1	5.4396e-10	1.14677e+06
7.21921	1	2	2	1.07682e-09	2.27013e+06
7.22021	1	1	1	5.4396e-10	1.14677e+06
7.22021	1	2	2	1.07682e-09	2.27013e+06
7.22121	1	1	1	5.4396e-10	1.14677e+06
7.22121	1	2	2	1.07682e-09	2.27013e+06
7.22221	1	1	1	5.4396e-10	1.14677e+06
7.22221	1	2	2	1.07682e-09	2.27013e+06
7.22321	1	1	1	5.4396e-10	1.14677e+06
7.22321	1	2	2	1.07682e-09	2.27013e+06
7.22421	1	1	1	5.4396e-10	1.14677e+06
7.22421	1	2	2	1.07682e-09	2.27013e+06
7.22521	1	1	1	5.4396e-10	1.14677e+06
7.22521	1	2	2	1.07682e-09	2.27013e+06
7.22621	1	1	1	5.4396e-10	1.14677e+06
7.22621	1	2	2	1.07682e-09	2.27013e+06
7.22721	1	1	1	5.4396e-10	1.14677e+06
7.22721	1	2	2	1.07682e-09	2.27013e+06
7.22821	1	1	1	5.4396e-10	1.14677e+06
7.22821	1	2	2	1.07682e-09	2.27013e+06
7.22921	1	1	1	5.4396e-10	1.14677e+06
7.22921	1	2	2	1.07682e-09	2.27013e+06
7.23021	1	1	1	5.4396e-10	1.14677e+06
7.23021	1	2	2	1.07682e-09	2.27013e+06
7.23121	1	1	1	5.4396e-10	1.14677e+06
7.23121	1	2	2	1.07682e-09	2.27013e+06
7.23221	1	1	1	5.4396e-10	1.14677e+06
7.23221	1	2	2	1.07682e-09	2.27013e+06
7.23321	1	1	1	5.4396e-10	1.14677e+06
7.23321	1	2	2	1.07682e-09	2.27013e+06
7.23421	1	1	1	5.4396e-10	1.14677e+06
7.23421	1	2	2	1.07682e-09	2.27013e+06
7.23521	1	1	1	5.4396e-10	1.14677e+06
7.23521	1	2	2	1.07682e-09	2.27013e+06
7.23621	1	1	1	5.4396e-10	1.14677e+06
7.23621	1	2	2	1.07682e-09	2.27013e+06
7.23721	1	1	1	5.4396e-10	1.14677e+06
7.23721	1	2	2	1.07682e-09	2.27013e+06
7.23821	1	1	1	5.4396e-10	1.14677e+06
7.23821	1	2	2	1.07682e-09	2.27013e+06
7.23921	1	1	1	5.4396e-10	1.14677e+06
7.23921	1	2	2	1.07682e-09	2.27013e+06
7.24021	1	1	1	5.4396e-10	1.14677e+06
7.24021	1	2	2	1.07682e-09	2.27013e+06
7.24121	1	1	1	5.4396e-10	1.14677e+06
7.24121	1	2	2	1.07682e-09	2.27013e+06
7.24221	1	1	1	5.4396e-10	1.14677e+06
7.24221	1	2	2	1.07682e-09	2.27013e+06
7.24321	1	1	1	5.4396e-10	1.14677e+06
7.24321	1	2	2	1.07682e-09	2.27013e+06
7.24421	1	1	1	5.4396e-10	1.14677e+06
7.24421	1	2	2	1.07682e-09	2.27013e+06
7.24521	1	1	1	5.4396e-10	1.14677e+06
7.24521	1	2	2	1.07682e-09	2.27013e+06
7.24621	1	1	1	5.4396e-10	1.14677e+06
7.24621	1	2	2	1.07682e-09	2.27013e+06
7.24721	1	1	1	5.4396e-10	1.14677e+06
7.24721	1	2	2	1.07682e-09	2.27013e+06
7.24821	1	1	1	5.4396e-10	1.14677e+06
7.24821	1	2	2	1.07682e-09	2.27013e+06
7.24921	1	1	1	5.4396e-10	1.14677e+06
7.24921	1	2	2	1.07682e-09	2.27013e+06
7.25021	1	1	1	5.4396e-10	1.14677e+06
7.25021	1	2	2	1.07682e-09	2.27013e+06
7.25121	1	1	1	5.4396e-10	1.14677e+06
7.25121	1	2	2	1.07682e-09	2.27013e+06
7.25221	1	1	1	5.4396e-10	1.14677e+06
7.25221	1	2	2	1.07682e-09	2.27013e+06
7.25321	1	1	1	5.4396e-10	1.14677e+06
7.25321	1	2	2	1.07682e-09	2.27013e+06
7.25421	1	1	1	5.4396e-10	1.14677e+06
7.25421	1	2	2	1.07682e-09	2.27013e+06
7.25521	1	1	1	5.4396e-10	1.14677e+06
7.25521	1	2	2	1.07682e-09	2.27013e+06
7.25621	1	1	1	5.4396e-10	1.14677e+06
7.25621	1	2	2	1.07682e-09	2.27013e+06
7.25721	1	1	1	5.4396e-10	1.14677e+06
7.25721	1	2	2	1.07682e-09	2.27013e+06
7.25821	1	1	1	5.4396e-10	1.14677e+06
7.25821	1	2	2	1.07682e-09	2.27013e+06
7.25921	1	1	1	5.4396e-10	1.14677e+06
7.25921	1	2	2	1.07682e-09	2.27013e+06
7.26021	1	1	1	5.4396e-10	1.14677e+06
7.26021	1	2	2	1.07682e-09	2.27013e+06
7.26121	1	1	1	5.4396e-10	1.14677e+06
7.26121	1	2	2	1.07682e-09	2.27013e+06
7.26221	1	1	1	5.4396e-10	1.14677e+06
7.26221	1	2	2	1.07682e-09	2.27013e+06
7.26321	1	1	1	5.4396e-10	1.14677e+06
7.26321	1	2	2	1.07682e-09	2.27013e+06
7.26421	1	1	1	5.4396e-10	1.14677e+06
7.26421	1	2	2	1.07682e-09	2.27013e+06
7.26521	1	1	1	5.4396e-10	1.14677e+06
7.26521	1	2	2	1.07682e-09	2.27013e+06
7.26621	1	1	1	5.4396e-10	1.14677e+06
7.26621	1	2	2	1.07682e-09	2.27013e+06
7.26721	1	1	1	5.4396e-10	1.14677e+06
7.26721	1	2	2	1.07682e-09	2.27013e+06
7.26821	1	1	1	5.4396e-10	1.14677e+06
7.26821	1	2	2	1.07682e-09	2.27013e+06
7.26921	1	1	1	5.4396e-10	1.14677e+06
7.26921	1	2	2	1.07682e-09	2.27013e+06
7.27021	1	1	1	5.4396e-10	1.14677e+06
7.27021	1	2	2	1.07682e-09	2.27013e+06
7.27121	1	1	1	5.4396e-10	1.14677e+06
7.27121	1	2	2	1.07682e-09	2.27013e+06
7.27221	1	1	1	5.4396e-10	1.14677e+06
7.27221	1	2	2	1.07682e-09	2.27013e+06
7.27321	1	1	1	5.4396e-10	1.14677e+06
7.27321	1	2	2	1.07682e-09	2.27013e+06
7.27421	1	1	1	5.4396e-10	1.14677e+06
7.27421	1	2	2	1.07682e-09	2.27013e+06
7.27521	1	1	1	5.4396e-10	1.14677e+06
7.27521	1	2	2	1.07682e-09	2.27013e+06
7.27621	1	1	1	5.4396e-10	1.14677e+06
7.27621	1	2	2	1.07682e-09	2.27013e+06
7.27721	1	1	1	5.4396e-10	1.14677e+06
7.27721	1	2	2	1.07682e-09	2.27013e+06
7.27821	1	1	1	5.4396e-10	1.14677e+06
7.27821	1	2	2	1.07682e-09	2.27013e+06
7.27921	1	1	1	5.4396e-10	1.14677e+06
7.27921	1	2	2	1.07682e-09	2.27013e+06
7.28021	1	1	1	5.4396e-10	1.14677e+06
7.28021	1	2	2	1.07682e-09	2.27013e+06
7.28121	1	1	1	5.4396e-10	1.14677e+06
7.28121	1	2	2	1.07682e-09	2.27013e+06
7.28221	1	1	1	5.4396e-10	1.14677e+06
7.28221	1	2	2	1.07682e-09	2.27013e+06
7.28321	1	1	1	5.4396e-10	1.14677e+06
7.28321	1	2	2	1.07682e-09	2.27013e+06
7.28421	1	1	1	5.4396e-10	1.14677e+06
7.28421	1	2	2	1.07682e-09	2.27013e+06
7.28521	1	1	1	5.4396e-10	1.14677e+06
7.28521	1	2	2	1.07682e-09	2.27013e+06
7.28621	1	1	1	5.4396e-10	1.14677e+06
7.28621	1	2	2	1.07682e-09	2.27013e+06
7.28721	1	1	1	5.4396e-10	1.14677e+06
7.28721	1	2	2	1.07682e-09	2.27013e+06
7.28821	1	1	1	5.4396e-10	1.14677e+06
7.28821	1	2	2	1.07682e-09	2.27013e+06
7.28921	1	1	1	5.4396e-10	1.14677e+06
7.28921	1	2	2	1.07682e-09	2.27013e+06
7.29021	1	1	1	5.4396e-10	1.14677e+06
7.29021	1	2	2	1.07682e-09	2.27013e+06
7.29121	1	1	1	5.4396e-10	1.14677e+06
7.29121	1	2	2	1.07682e-09	2.27013e+06
7.29221	1	1	1	5.4396e-10	1.14677e+06
7.29221	1	2	2	1.07682e-09	2.27013e+06
7.29321	1	1	1	5.4396e-10	1.14677e+06
7.29321	1	2	2	1.07682e-09	2.27013e+06
7.29421	1	1	1	5.4396e-10	1.14677e+06
7.29421	1	2	2	1.07682e-09	2.27013e+06
7.29521	1	1	1	5.4396e-10	1.14677e+06
7.29521	1	2	2	1.07682e-09	2.27013e+06
7.29621	1	1	1	5.4396e-10	1.14677e+06
7.29621	1	2	2	1.07682e-09	2.27013e+06
7.29721	1	1	1	5.4396e-10	1.14677e+06
7.29721	1	2	2	1.07682e-09	2.27013e+06
7.29821	1	1	1	5.4396e-10	1.14677e+06
7.29821	1	2	2	1.07682e-09	2.27013e+06
7.29921	1	1	1	5.4396e-10	1.14677e+06
7.29921	1	2	2	1.07682e-09	2.27013e+06
7.30021	1	1	1	5.4396e-10	1.14677e+06
7.30021	1	2	2	1.07682e-09	2.27013e+06
7.30121	1	1	1	5.4396e-10	1.14677e+06
7.30121	1	2	2	1.07682e-09	2.27013e+06
7.30221	1	1	1	5.4396e-10	1.14677e+06
7.30221	1	2	2	1.07682e-09	2.27013e+06
7.30321	1	1	1	5.4396e-10	1.14677e+06
7.30321	1	2	2	1.07682e-09	2.27013e+06
7.30421	1	1	1	5.4396e-10	1.14677e+06
7.30421	1	2	2	1.07682e-09	2.27013e+06
7.30521	1	1	1	5.4396e-10	1.14677e+06
7.30521	1	2	2	1.07682e-09	2.27013e+06
7.30621	1	1	1	5.4396e-10	1.14677e+06
7.30621	1	2	2	1.07682e-09	2.27013e+06
7.30721	1	1	1	5.4396e-10	1.14677e+06
7.30721	1	2	2	1.07682e-09	2.27013e+06
7.30821	1	1	1	5.4396e-10	1.14677e+06
7.30821	1	2	2	1.07682e-09	2.27013e+06
7.30921	1	1	1	5.4396e-10	1.14677e+06
7.30921	1	2	2	1.07682e-09	2.27013e+06
7.31021	1	1	1	5.4396e-10	1.14677e+06
7.31021	1	2	2	1.07682e-09	2.27013e+06
7.31121	1	1	1	5.4396e-10	1.14677e+06
7.31121	1	2	2	1.07682e-09	2.27013e+06
7.31221	1	1	1	5.4396e-10	1.14677e+06
7.31221	1	2	2	1.07682e-09	2.27013e+06
7.31321	1	1	1	5.4396e-10	1.14677e+06
7.31321	1	2	2	1.07682e-09	2.27013e+06
7.31421	1	1	1	5.4396e-10	1.14677e+06
7.31421	1	2	2	1.07682e-09	2.27013e+06
7.31521	1	1	1	5.4396e-10	1.14677e+06
7.31521	1	2	2	1.07682e-09	2.27013e+06
7.31621	1	1	1	5.4396e-10	1.14677e+06
7.31621	1	2	2	1.07682e-09	2.27013e+06
7.31721	1	1	1	5.4396e-10	1.14677e+06
7.31721	1	2	2	1.07682e-09	2.27013e+06
7.31821	1	1	1	5.4396e-10	1.14677e+06
7.31821	1	2	2	1.07682e-09	2.27013e+06
7.31921	1	1	1	5.4396e-10	1.14677e+06
7.31921	1	2	2	1.07682e-09	2.27013e+06
7.32021	1	1	1	5.4396e-10	1.14677e+06
7.32021	1	2	2	1.07682e-09	2.27013e+06
7.32121	1	1	1	5.4396e-10	1.14677e+06
7.32121	1	2	2	1.07682e-09	2.27013e+06
7.32221	1	1	1	5.4396e-10	1.14677e+06
7.32221	1	2	2	1.07682e-09	2.27013e+06
7.32321	1	1	1	5.4396e-10	1.14677e+06
7.32321	1	2	2	1.07682e-09	2.27013e+06
7.32421	1	1	1	5.4396e-10	1.14677e+06
7.32421	1	2	2	1.07682e-09	2.27013e+06
7.32521	1	1	1	5.4396e-10	1.14677e+06
7.32521	1	2	2	1.07682e-09	2.27013e+06
7.32621	1	1	1	5.4396e-10	1.14677e+06
7.32621	1	2	2	1.07682e-09	2.27013e+06
7.32721	1	1	1	5.4396e-10	1.14677e+06
7.32721	1	2	2	1.07682e-09	2.27013e+06
7.32821	1	1	1	5.4396e-10	1.14677e+06
7.32821	1	2	2	1.07682e-09	2.27013e+06
7.32921	1	1	1	5.4396e-10	1.14677e+06
7.32921	1	2	2	1.07682e-09	2.27013e+06
7.33021	1	1	1	5.4396e-10	1.14677e+06
7.33021	1	2	2	1.07682e-09	2.27013e+06
7.33121	1	1	1	5.4396e-10	1.14677e+06
7.33121	1	2	2	1.07682e-09	2.27013e+06
7.33221	1	1	1	5.4396e-10	1.14677e+06
7.33221	1	2	2	1.07682e-09	2.27013e+06
7.33321	1	1	1	5.4396e-10	1.14677e+06
7.33321	1	2	2	1.07682e-09	2.27013e+06
7.33421	1	1	1	5.4396e-10	1.14677e+06
7.33421	1	2	2	1.07682e-09	2.27013e+06
7.33521	1	1	1	5.4396e-10	1.14677e+06
7.33521	1	2	2	1.07682e-09	2.27013e+06
7.33621	1	1	1	5.4396e-10	1.14677e+06
7.33621	1	2	2	1.07682e-09	2.27013e+06
7.33721	1	1	1	5.4396e-10	1.14677e+06
7.33721	1	2	2	1.07682e-09	2.27013e+06
7.33821	1	1	1	5.4396e-10	1.14677e+06
7.33821	1	2	2	1.07682e-09	2.27013e+06
7.33921	1	1	1	5.4396e-10	1.14677e+06
7.33921	1	2	2	1.07682e-09	2.27013e+06
7.34021	1	1	1	5.4396e-10	1.14677e+06
7.34021	1	2	2	1.07682e-09	2.27013e+06
7.34121	1	1	1	5.4396e-10	1.14677e+06
7.34121	1	2	2	1.07682e-09	2.27013e+06
7.34221	1	1	1	5.4396e-10	1.14677e+06
7.34221	1	2	2	1.07682e-09	2.27013e+06
7.34321	1	1	1	5.4396e-10	1.14677e+06
7.34321	1	2	2	1.07682e-09	2.27013e+06
7.34421	1	1	1	5.4396e-10	1.14677e+06
7.34421	1	2	2	1.07682e-09	2.27013e+06
7.34521	1	1	1	5.4396e-10	1.14677e+06
7.34521	1	2	2	1.07682e-09	2.27013e+06
7.34621	1	1	1	5.4396e-10	1.14677e+06
7.34621	1	2	2	1.07682e-09	2.27013e+06
7.34721	1	1	1	5.4396e-10	1.14677e+06
7.34721	1	2	2	1.07682e-09	2.27013e+06
7.34821	1	1	1	5.4396e-10	1.14677e+06
7.34821	1	2	2	1.07682e-09	2.27013e+06
7.34921	1	1	1	5.4396e-10	1.14677e+06
7.34921	1	2	2	1.07682e-09	2.27013e+06
7.35021	1	1	1	5.4396e-10	1.14677e+06
7.35021	1	2	2	1.07682e-09	2.27013e+06
7.35121	1	1	1	5.4396e-10	1.14677e+06
7.35121	1	2	2	1.07682e-09	2.27013e+06
7.35221	1	1	1	5.4396e-10	1.14677e+06
7.35221	1	2	2	1.07682e-09	2.27013e+06
7.35321	1	1	1	5.4396e-10	1.14677e+06
7.35321	1	2	2	1.07682e-09	2.27013e+06
7.35421	1	1	1	5.4396e-10	1.14677e+06
7.35421	1	2	2	1.07682e-09	2.27013e+06
7.35521	1	1	1	5.4396e-10	1.14677e+06
7.35521	1	2	2	1.07682e-09	2.27013e+06
7.35621	1	1	1	5.4396e-10	1.14677e+06
7.35621	1	2	2	1.07682e-09	2.27013e+06
7.35721	1	1	1	5.4396e-10	1.14677e+06
7.35721	1	2	2	1.07682e-09	2.27013e+06
7.35821	1	1	1	5.4396e-10	1.14677e+06
7.35821	1	2	2	1.07682e-09	2.27013e+06
7.35921	1	1	1	5.4396e-10	1.14677e+06
7.35921	1	2	2	1.07682e-09	2.27013e+06
7.36021	1	1	1	5.4396e-10	1.14677e+06
7.36021	1	2	2	1.07682e-09	2.27013e+06
7.36121	1	1	1	5.4396e-10	1.14677e+06
7.36121	1	2	2	1.07682e-09	2.27013e+06
7.36221	1	1	1	5.4396e-10	1.14677e+06
7.36221	1	2	2	1.07682e-09	2.27013e+06
7.36321	1	1	1	5.4396e-10	1.14677e+06
7.36321	1	2	2	1.07682e-09	2.27013e+06
7.36421	1	1	1	5.4396e-10	1.14677e+06
7.36421	1	2	2	1.07682e-09	2.27013e+06
7.36521	1	1	1	5.4396e-10	1.14677e+06
7.36521	1	2	2	1.07682e-09	2.27013e+06
7.36621	1	1	1	5.4396e-10	1.14677e+06
7.36621	1	2	2	1.07682e-09	2.27013e+06
7.36721	1	1	1	5.4396e-10	1.14677e+06
7.36721	1	2	2	1.07682e-09	2.27013e+06
7.36821	1	1	1	5.4396e-10	1.14677e+06
7.36821	1	2	2	1.07682e-09	2.27013e+06
7.36921	1	1	1	5.4396e-10	1.14677e+06
7.36921	1	2	2	1.07682e-09	2.27013e+06
7.37021	1	1	1	5.4396e-10	1.14677e+06
7.37021	1	2	2	1.07682e-09	2.27013e+06
7.37121	1	1	1	5.4396e-10	1.14677e+06
7.37121	1	2	2	1.07682e-09	2.27013e+06
7.37221	1	1	1	5.4396e-10	1.14677e+06
7.37221	1	2	2	1.07682e-09	2.27013e+06
7.37321	1	1	1	5.4396e-10	1.14677e+06
7.37321	1	2	2	1.07682e-09	2.27013e+06
7.37421	1	1	1	5.4396e-10	1.14677e+06
7.37421	1	2	2	1.07682e-09	2.27013e+06
7.37521	1	1	1	5.4396e-10	1.14677e+06
7.37521	1	2	2	1.07682e-09	2.27013e+06
7.37621	1	1	1	5.4396e-10	1.14677e+06
7.37621	1	2	2	1.07682e-09	2.27013e+06
7.37721	1	1	1	5.4396e-10	1.14677e+06
7.37721	1	2	2	1.07682e-09	2.27013e+06
7.37821	1	1	1	5.4396e-10	1.14677e+06
7.37821	1	2	2	1.07682e-09	2.27013e+06
7.37921	1	1	1	5.4396e-10	1.14677e+06
7.37921	1	2	2	1.07682e-09	2.27013e+06
7.38021	1	1	1	5.4396e-10	1.14677e+06
7.38021	1	2	2	1.07682e-09	2.27013e+06
7.38121	1	1	1	5.4396e-10	1.14677e+06
7.38121	1	2	2	1.07682e-09	2.27013e+06
7.38221	1	1	1	5.4396e-10	1.14677e+06
7.38221	1	2	2	1.07682e-09	2.27013e+06
7.38321	1	1	1	5.4396e-10	1.14677e+06
7.38321	1	2	2	1.07682e-09	2.27013e+06
7.38421	1	1	1	5.4396e-10	1.14677e+06
7.38421	1	2	2	1.07682e-09	2.27013e+06
7.38521	1	1	1	5.4396e-10	1.14677e+06
7.38521	1	2	2	1.07682e-09	2.27013e+06
7.38621	1	1	1	5.4396e-10	1.14677e+06
7.38621	1	2	2	1.07682e-09	2.27013e+06
7.38721	1	1	1	5.4396e-10	1.14677e+06
7.38721	1	2	2	1.07682e-09	2.27013e+06
7.38821	1	1	1	5.4396e-10	1.14677e+06
7.38821	1	2	2	1.07682e-09	2.27013e+06
7.38921	1	1	1	5.4396e-10	1.14677e+06
7.38921	1	2	2	1.07682e-09	2.27013e+06
7.39021	1	1	1	5.4396e-10	1.14677e+06
7.39021	1	2	2	1.07682e-09	2.27013e+06
7.39121	1	1	1	5.4396e-10	1.14677e+06
7.39121	1	2	2	1.07682e-09	2.27013e+06
7.39221	1	1	1	5.4396e-10	1.14677e+06
7.39221	1	2	2	1.07682e-09	2.27013e+06
7.39321	1	1	1	5.4396e-10	1.14677e+06
7.39321	1	2	2	1.07682e-09	2.27013e+06
7.39421	1	1	1	5.4396e-10	1.14677e+06
7.39421	1	2	2	1.07682e-09	2.27013e+06
7.39521	1	1	1	5.4396e-10	1.14677e+06
7.39521	1	2	2	1.07682e-09	2.27013e+06
7.39621	1	1	1	5.4396e-10	1.14677e+06
7.39621	1	2	2	1.07682e-09	2.27013e+06
7.39721	1	1	1	5.4396e-10	1.14677e+06
7.39721	1	2	2	1.07682e-09	2.27013e+06
7.39821	1	1	1	5.4396e-10	1.14677e+06
7.39821	1	2	2	1.07682e-09	2.27013e+06
7.39921	1	1	1	5.4396e-10	1.14677e+06
7.39921	1	2	2	1.07682e-09	2.27013e+06
7.40021	1	1	1	5.4396e-10	1.14677e+06
7.40021	1	2	2	1.07682e-09	2.27013e+06
7.40121	1	1	1	5.4396e-10	1.14677e+06
7.40121	1	2	2	1.07682e-09	2.27013e+06
7.40221	1	1	1	5.4396e-10	1.14677e+06
7.40221	1	2	2	1.07682e-09	2.27013e+06
7.40321	1	1	1	5.4396e-10	1.14677e+06
7.40321	1	2	2	1.07682e-09	2.27013e+06
7.40421	1	1	1	5.4396e-10	1.14677e+06
7.40421	1	2	2	1.07682e-09	2.27013e+06
7.40521	1	1	1	5.4396e-10	1.14677e+06
7.40521	1	2	2	1.07682e-09	2.27013e+06
7.40621	1	1	1	5.4396e-10	1.14677e+06
7.40621	1	2	2	1.07682e-09	2.27013e+06
